Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
SZRD1	SZRD1	chrx	1	1	.	40806	40806	113	242	195	167
SPATA21	SPATA21	chrx	1	1	.	45761	45761	0	0	0	0
NECAP2	NECAP2	chrx	1	1	.	13832	13832	129	73	89	203
RP4-798A10.2	RP4-798A10.2	chrx	1	1	.	4287	4287	2	0	0	34
CROCCP3	CROCCP3	chrx	1	1	.	24981	24981	86	104	62	114
RP4-798A10.4	RP4-798A10.4	chrx	1	1	.	774	774	0	9	0	1
U1	U1	chrx	1	1	.	382	382	0	0	0	0
RP5-875O13.6	RP5-875O13.6	chrx	1	1	.	2995	2995	0	0	0	0
NBPF1	NBPF1	chrx	1	1	.	38967	38967	244	343	90	250
CROCCP2	CROCCP2	chrx	1	1	.	21872	21872	274	631	357	507
MST1P2	MST1P2	chrx	1	1	.	2130	2130	2	12	16	0
ESPNP	ESPNP	chrx	1	1	.	29621	29621	0	0	0	0
CROCC	CROCC	chrx	1	1	.	218557	218557	294	340	165	364
CROCCP4	CROCCP4	chrx	1	1	.	228	228	0	0	0	0
MST1L	MST1L	chrx	1	1	.	9999	9999	0	11	0	0
RP11-108M9.1	RP11-108M9.1	chrx	1	1	.	1028	1028	0	0	0	0
RP11-108M9.2	RP11-108M9.2	chrx	1	1	.	2992	2992	0	0	0	0
RP11-108M9.4	RP11-108M9.4	chrx	1	1	.	600	600	0	104	0	18
MFAP2	MFAP2	chrx	1	1	.	3409	3409	162	93	208	70
RP1-37C10.3	RP1-37C10.3	chrx	1	1	.	25528	25528	0	0	0	0
ATP13A2	ATP13A2	chrx	1	1	.	20666	20666	179	113	69	122
SDHB	SDHB	chrx	1	1	.	32967	32967	89	94	102	108
PADI2	PADI2	chrx	1	1	.	46661	46661	0	0	0	0
RP11-380J14.1	RP11-380J14.1	chrx	1	1	.	3155	3155	0	0	0	0
PADI1	PADI1	chrx	1	1	.	35789	35789	0	0	0	0
PADI3	PADI3	chrx	1	1	.	31828	31828	0	0	0	0
PADI4	PADI4	chrx	1	1	.	52805	52805	0	0	0	0
AC004824.2	AC004824.2	chrx	1	1	.	20212	20212	0	0	0	0
PADI6	PADI6	chrx	1	1	.	27078	27078	1	0	1	0
RP1-20B21.4	RP1-20B21.4	chrx	1	1	.	310	310	0	0	0	0
RCC2	RCC2	chrx	1	1	.	28815	28815	650	412	545	514
ARHGEF10L	ARHGEF10L	chrx	1	1	.	150129	150129	0	0	0	13
RP11-473A10.2	RP11-473A10.2	chrx	1	1	.	31676	31676	0	0	0	0
ACTL8	ACTL8	chrx	1	1	.	69886	69886	0	0	0	0
RP11-174G17.2	RP11-174G17.2	chrx	1	1	.	6281	6281	0	0	0	0
IGSF21	IGSF21	chrx	1	1	.	267633	267633	0	0	0	0
RP11-174G17	RP11-174G17	chrx	1	1	.	11982	11982	0	0	0	0
RP11-422P22.1	RP11-422P22.1	chrx	1	1	.	2193	2193	0	0	0	0
PAX7	PAX7	chrx	1	1	.	111532	111532	0	0	0	0
TAS1R2	TAS1R2	chrx	1	1	.	17285	17285	0	0	0	0
ALDH4A1	ALDH4A1	chrx	1	1	.	27268	27268	66	94	0	22
IFFO2	IFFO2	chrx	1	1	.	46202	46202	269	426	417	397
UBR4	UBR4	chrx	1	1	.	110147	110147	523	641	546	791
RP1-43E13.2	RP1-43E13.2	chrx	1	1	.	29695	29695	85	84	64	101
EMC1	EMC1	chrx	1	1	.	25199	25199	86	32	54	47
MRTO4	MRTO4	chrx	1	1	.	5754	5754	38	48	71	33
AKR7L	AKR7L	chrx	1	1	.	5433	5433	0	0	0	0
AKR7A3	AKR7A3	chrx	1	1	.	4971	4971	0	0	0	2
RP4-657E11.10	RP4-657E11.10	chrx	1	1	.	297	297	0	0	0	0
AKR7A2	AKR7A2	chrx	1	1	.	6280	6280	48	108	47	18
PQLC2	PQLC2	chrx	1	1	.	14275	14275	57	66	36	39
CAPZB	CAPZB	chrx	1	1	.	143294	143294	1097	1150	863	1527
RP5-1056L3.1	RP5-1056L3.1	chrx	1	1	.	4822	4822	0	0	0	0
MINOS1	MINOS1	chrx	1	1	.	27146	27146	28	44	11	79
NBL1	NBL1	chrx	1	1	.	14417	14417	161	211	173	53
HTR6	HTR6	chrx	1	1	.	12288	12288	0	0	0	0
TMCO4	TMCO4	chrx	1	1	.	113643	113643	340	340	301	621
RP11-91K11.2	RP11-91K11.2	chrx	1	1	.	4687	4687	0	0	0	0
OTUD3	OTUD3	chrx	1	1	.	23650	23650	84	66	14	116
PLA2G2E	PLA2G2E	chrx	1	1	.	2818	2818	0	0	0	0
PLA2G2A	PLA2G2A	chrx	1	1	.	3348	3348	0	0	0	0
PLA2G5	PLA2G5	chrx	1	1	.	60377	60377	0	0	0	0
PLA2G2D	PLA2G2D	chrx	1	1	.	4941	4941	0	0	0	0
PLA2G2F	PLA2G2F	chrx	1	1	.	4615	4615	0	0	0	0
RP3-340N1.2	RP3-340N1.2	chrx	1	1	.	3588	3588	0	0	0	0
PLA2G2C	PLA2G2C	chrx	1	1	.	12870	12870	0	0	0	0
RP3-340N1.5	RP3-340N1.5	chrx	1	1	.	1733	1733	0	0	0	0
UBXN10	UBXN10	chrx	1	1	.	4391	4391	0	0	0	0
RP3-340N1.6	RP3-340N1.6	chrx	1	1	.	1079	1079	0	0	0	0
VWA5B1	VWA5B1	chrx	1	1	.	57551	57551	0	0	0	0
RP4-745E8.2	RP4-745E8.2	chrx	1	1	.	28746	28746	0	0	1	1
RP4-749H3.1	RP4-749H3.1	chrx	1	1	.	67076	67076	0	0	0	0
RP4-749H3.2	RP4-749H3.2	chrx	1	1	.	570	570	0	0	0	0
CAMK2N1	CAMK2N1	chrx	1	1	.	1211	1211	2	0	3	0
MUL1	MUL1	chrx	1	1	.	6270	6270	19	35	0	11
CDA	CDA	chrx	1	1	.	28992	28992	2	0	10	0
PINK1	PINK1	chrx	1	1	.	13211	13211	82	189	16	51
DDOST	DDOST	chrx	1	1	.	7037	7037	138	131	132	170
KIF17	KIF17	chrx	1	1	.	49013	49013	0	0	0	0
RP5-930J4.5	RP5-930J4.5	chrx	1	1	.	795	795	0	0	0	0
SH2D5	SH2D5	chrx	1	1	.	8657	8657	0	29	0	0
RP5-930J4.2	RP5-930J4.2	chrx	1	1	.	772	772	0	0	0	0
HP1BP3	HP1BP3	chrx	1	1	.	37195	37195	358	269	185	396
RP5-930J4.4	RP5-930J4.4	chrx	1	1	.	402	402	0	0	0	0
EIF4G3	EIF4G3	chrx	1	1	.	361275	361275	597	682	324	803
RP11-628K18.1	RP11-628K18.1	chrx	1	1	.	309	309	0	0	0	0
ECE1	ECE1	chrx	1	1	.	120951	120951	1550	1281	1674	3127
RP3-329E20.2	RP3-329E20.2	chrx	1	1	.	443	443	0	0	0	0
RP5-1071N3.1	RP5-1071N3.1	chrx	1	1	.	4002	4002	0	0	0	0
RP11-293F5.8	RP11-293F5.8	chrx	1	1	.	1183	1183	0	0	0	0
RP11-293F5.1	RP11-293F5.1	chrx	1	1	.	828	828	0	0	0	0
NBPF2P	NBPF2P	chrx	1	1	.	2625	2625	0	0	0	0
CROCCP5	CROCCP5	chrx	1	1	.	2403	2403	0	0	0	0
NBPF3	NBPF3	chrx	1	1	.	38016	38016	43	122	44	95
ALPL	ALPL	chrx	1	1	.	66008	66008	0	0	0	0
RP11-63N8.3	RP11-63N8.3	chrx	1	1	.	3893	3893	0	0	0	0
RAP1GAP	RAP1GAP	chrx	1	1	.	67382	67382	80	3	5	1
USP48	USP48	chrx	1	1	.	95758	95758	357	518	379	562
LDLRAD2	LDLRAD2	chrx	1	1	.	8459	8459	0	0	0	0
HSPG2	HSPG2	chrx	1	1	.	97171	97171	24233	20958	17692	24833
CELA3B	CELA3B	chrx	1	1	.	19658	19658	0	0	0	0
CELA3A	CELA3A	chrx	1	1	.	9241	9241	0	0	0	0
RP1-224A6.3	RP1-224A6.3	chrx	1	1	.	358	358	0	0	0	0
LINC00339	LINC00339	chrx	1	1	.	4604	4604	39	39	11	10
CDC42	CDC42	chrx	1	1	.	36830	36830	218	230	227	451
WNT4	WNT4	chrx	1	1	.	22126	22126	0	0	0	18
ZBTB40	ZBTB40	chrx	1	1	.	70279	70279	132	38	101	243
EPHA8	EPHA8	chrx	1	1	.	34641	34641	0	0	0	0
C1QA	C1QA	chrx	1	1	.	1825	1825	0	0	0	0
C1QC	C1QC	chrx	1	1	.	3142	3142	0	0	0	0
C1QB	C1QB	chrx	1	1	.	7168	7168	0	0	0	0
EPHB2	EPHB2	chrx	1	1	.	198028	198028	1041	1081	695	1019
RP11-69E9.1	RP11-69E9.1	chrx	1	1	.	655	655	0	0	0	0
LACTBL1	LACTBL1	chrx	1	1	.	10655	10655	0	0	0	0
C1orf234	C1orf234	chrx	1	1	.	4404	4404	0	0	0	0
KDM1A	KDM1A	chrx	1	1	.	58687	58687	136	317	104	199
RP1-184J9.2	RP1-184J9.2	chrx	1	1	.	63390	63390	476	492	466	752
LUZP1	LUZP1	chrx	1	1	.	84033	84033	195	284	286	373
HTR1D	HTR1D	chrx	1	1	.	1379	1379	0	0	0	0
HNRNPR	HNRNPR	chrx	1	1	.	31865	31865	103	189	103	331
ZNF436	ZNF436	chrx	1	1	.	5597	5597	0	3	9	18
C1orf213	C1orf213	chrx	1	1	.	187	187	0	0	0	0
TCEA3	TCEA3	chrx	1	1	.	40146	40146	1	0	18	0
RP4-654C18.1	RP4-654C18.1	chrx	1	1	.	885	885	0	0	0	0
ASAP3	ASAP3	chrx	1	1	.	50966	50966	53	77	78	130
E2F2	E2F2	chrx	1	1	.	19322	19322	5	42	28	12
RP1-150O5.3	RP1-150O5.3	chrx	1	1	.	1319	1319	25	0	0	0
ID3	ID3	chrx	1	1	.	76	76	464	326	151	95
MDS2	MDS2	chrx	1	1	.	56916	56916	0	6	0	10
RP11-223J15.2	RP11-223J15.2	chrx	1	1	.	8768	8768	0	0	0	0
RPL11	RPL11	chrx	1	1	.	2645	2645	9	41	12	26
TCEB3	TCEB3	chrx	1	1	.	13492	13492	33	16	46	27
RP5-886K2.3	RP5-886K2.3	chrx	1	1	.	16551	16551	56	22	0	16
PITHD1	PITHD1	chrx	1	1	.	7632	7632	0	1	19	1
LYPLA2	LYPLA2	chrx	1	1	.	2358	2358	80	55	66	124
GALE	GALE	chrx	1	1	.	1218	1218	8	10	0	18
HMGCL	HMGCL	chrx	1	1	.	31054	31054	64	87	46	113
FUCA1	FUCA1	chrx	1	1	.	21157	21157	0	0	1	0
CNR2	CNR2	chrx	1	1	.	81127	81127	2	0	2	7
RP11-4M23.3	RP11-4M23.3	chrx	1	1	.	563	563	0	0	0	0
PNRC2	PNRC2	chrx	1	1	.	1784	1784	4	14	4	3
SRSF10	SRSF10	chrx	1	1	.	5837	5837	34	59	35	31
RP11-4M23.7	RP11-4M23.7	chrx	1	1	.	309	309	0	0	0	0
RP11-293P20.2	RP11-293P20.2	chrx	1	1	.	45038	45038	0	0	0	11
MYOM3	MYOM3	chrx	1	1	.	46698	46698	1	0	55	24
RP11-293P20.4	RP11-293P20.4	chrx	1	1	.	16327	16327	0	0	0	0
IL22RA1	IL22RA1	chrx	1	1	.	20541	20541	0	19	0	0
IFNLR1	IFNLR1	chrx	1	1	.	28868	28868	0	0	0	0
RP11-10N16.2	RP11-10N16.2	chrx	1	1	.	9601	9601	0	0	0	0
RP11-10N16.3	RP11-10N16.3	chrx	1	1	.	13482	13482	0	0	0	0
GRHL3	GRHL3	chrx	1	1	.	41188	41188	0	0	0	0
STPG1	STPG1	chrx	1	1	.	51400	51400	99	132	48	52
NIPAL3	NIPAL3	chrx	1	1	.	47749	47749	73	172	147	221
RCAN3	RCAN3	chrx	1	1	.	31170	31170	0	3	0	14
RP4-594I10.3	RP4-594I10.3	chrx	1	1	.	15775	15775	0	0	0	0
NCMAP	NCMAP	chrx	1	1	.	48738	48738	0	0	0	0
SRRM1	SRRM1	chrx	1	1	.	33344	33344	143	148	43	216
CLIC4	CLIC4	chrx	1	1	.	94461	94461	411	422	743	577
RUNX3	RUNX3	chrx	1	1	.	60983	60983	0	0	0	0
RP11-84D1.1	RP11-84D1.1	chrx	1	1	.	929	929	0	0	0	0
RP4-799D16.1	RP4-799D16.1	chrx	1	1	.	68545	68545	0	17	0	0
RP4-706G24.1	RP4-706G24.1	chrx	1	1	.	309	309	0	0	0	0
SYF2	SYF2	chrx	1	1	.	6442	6442	0	38	5	36
C1orf63	C1orf63	chrx	1	1	.	88169	88169	200	560	245	576
RP3-465N24.5	RP3-465N24.5	chrx	1	1	.	574	574	0	0	0	0
RHD	RHD	chrx	1	1	.	54722	54722	0	0	0	0
RP11-335G20.7	RP11-335G20.7	chrx	1	1	.	576	576	0	0	0	0
TMEM50A	TMEM50A	chrx	1	1	.	20954	20954	128	164	58	152
RHCE	RHCE	chrx	1	1	.	65489	65489	0	0	0	0
TMEM57	TMEM57	chrx	1	1	.	65353	65353	211	242	105	113
LDLRAP1	LDLRAP1	chrx	1	1	.	19894	19894	37	15	0	54
RP11-70P17.1	RP11-70P17.1	chrx	1	1	.	8394	8394	0	0	0	24
MAN1C1	MAN1C1	chrx	1	1	.	159694	159694	0	0	5	15
RP1-187B23.1	RP1-187B23.1	chrx	1	1	.	12342	12342	0	0	0	0
SEPN1	SEPN1	chrx	1	1	.	13600	13600	593	396	300	425
RP1-317E23.3	RP1-317E23.3	chrx	1	1	.	1480	1480	0	7	13	59
MTFR1L	MTFR1L	chrx	1	1	.	8472	8472	24	43	0	14
AUNIP	AUNIP	chrx	1	1	.	25132	25132	3	20	0	14
RP1-125I3.2	RP1-125I3.2	chrx	1	1	.	2957	2957	42	0	13	18
PAQR7	PAQR7	chrx	1	1	.	6745	6745	0	0	0	0
STMN1	STMN1	chrx	1	1	.	16505	16505	24	79	65	132
PAFAH2	PAFAH2	chrx	1	1	.	34535	34535	9	88	3	52
EXTL1	EXTL1	chrx	1	1	.	12024	12024	0	0	0	0
SLC30A2	SLC30A2	chrx	1	1	.	5370	5370	0	0	0	0
TRIM63	TRIM63	chrx	1	1	.	14544	14544	0	0	0	0
PDIK1L	PDIK1L	chrx	1	1	.	9836	9836	5	1	9	0
FAM110D	FAM110D	chrx	1	1	.	2083	2083	22	15	0	0
ZNF593	ZNF593	chrx	1	1	.	232	232	0	0	0	2
RP11-96L14.7	RP11-96L14.7	chrx	1	1	.	581	581	0	0	0	0
CNKSR1	CNKSR1	chrx	1	1	.	8404	8404	0	0	0	0
CATSPER4	CATSPER4	chrx	1	1	.	10361	10361	0	0	0	0
RP11-231P20.2	RP11-231P20.2	chrx	1	1	.	16891	16891	0	0	0	0
CEP85	CEP85	chrx	1	1	.	39434	39434	9	68	54	11
SH3BGRL3	SH3BGRL3	chrx	1	1	.	559	559	61	143	72	180
UBXN11	UBXN11	chrx	1	1	.	32298	32298	158	162	51	166
CD52	CD52	chrx	1	1	.	1628	1628	0	0	0	0
AIM1L	AIM1L	chrx	1	1	.	26831	26831	0	0	0	0
ZNF683	ZNF683	chrx	1	1	.	10494	10494	0	0	0	0
LIN28A	LIN28A	chrx	1	1	.	14931	14931	0	0	0	0
DHDDS	DHDDS	chrx	1	1	.	33402	33402	210	96	122	249
RP3-476K8.3	RP3-476K8.3	chrx	1	1	.	3992	3992	6	0	0	23
HMGN2	HMGN2	chrx	1	1	.	1010	1010	36	13	14	7
RPS6KA1	RPS6KA1	chrx	1	1	.	39280	39280	14	17	40	63
ARID1A	ARID1A	chrx	1	1	.	76505	76505	285	274	241	356
PIGV	PIGV	chrx	1	1	.	7530	7530	51	65	14	13
ZDHHC18	ZDHHC18	chrx	1	1	.	25443	25443	145	232	67	78
RP1-50O24.6	RP1-50O24.6	chrx	1	1	.	1805	1805	0	0	0	0
GPN2	GPN2	chrx	1	1	.	9174	9174	75	125	42	65
GPATCH3	GPATCH3	chrx	1	1	.	7742	7742	8	36	20	34
NUDC	NUDC	chrx	1	1	.	43754	43754	67	149	42	116
NR0B2	NR0B2	chrx	1	1	.	1320	1320	0	0	0	0
C1orf172	C1orf172	chrx	1	1	.	9046	9046	0	0	0	0
RP11-344H11.4	RP11-344H11.4	chrx	1	1	.	312	312	0	0	0	0
TRNP1	TRNP1	chrx	1	1	.	5214	5214	145	198	41	153
FAM46B	FAM46B	chrx	1	1	.	5447	5447	1	30	3	24
SLC9A1	SLC9A1	chrx	1	1	.	62167	62167	218	368	272	537
RP11-40H20.4	RP11-40H20.4	chrx	1	1	.	4864	4864	0	0	0	0
WDTC1	WDTC1	chrx	1	1	.	68066	68066	84	115	39	68
RP11-4K3__A.3	RP11-4K3__A.3	chrx	1	1	.	315	315	0	0	0	0
TMEM222	TMEM222	chrx	1	1	.	9190	9190	198	139	121	265
SYTL1	SYTL1	chrx	1	1	.	6316	6316	0	0	0	0
MAP3K6	MAP3K6	chrx	1	1	.	6706	6706	179	112	58	31
FCN3	FCN3	chrx	1	1	.	3538	3538	0	0	0	0
CD164L2	CD164L2	chrx	1	1	.	2158	2158	0	0	0	0
RP1-144C9.2	RP1-144C9.2	chrx	1	1	.	321	321	0	0	0	0
GPR3	GPR3	chrx	1	1	.	1054	1054	0	5	0	0
WASF2	WASF2	chrx	1	1	.	80258	80258	220	236	238	536
RP4-752I6.1	RP4-752I6.1	chrx	1	1	.	1955	1955	0	0	0	0
RP1-159A19.4	RP1-159A19.4	chrx	1	1	.	4472	4472	0	22	0	0
AHDC1	AHDC1	chrx	1	1	.	63226	63226	302	397	668	721
FGR	FGR	chrx	1	1	.	19712	19712	5	0	0	0
RP11-288L9.1	RP11-288L9.1	chrx	1	1	.	1952	1952	0	0	0	0
IFI6	IFI6	chrx	1	1	.	5285	5285	4	19	8	10
RP11-288L9.4	RP11-288L9.4	chrx	1	1	.	318	318	0	0	0	0
FAM76A	FAM76A	chrx	1	1	.	32064	32064	62	33	24	57
STX12	STX12	chrx	1	1	.	46859	46859	207	220	374	307
PPP1R8	PPP1R8	chrx	1	1	.	17900	17900	86	46	37	26
THEMIS2	THEMIS2	chrx	1	1	.	9512	9512	0	9	0	43
RPA2	RPA2	chrx	1	1	.	21190	21190	15	43	13	39
SMPDL3B	SMPDL3B	chrx	1	1	.	21475	21475	0	0	10	0
RP11-460I13.2	RP11-460I13.2	chrx	1	1	.	20820	20820	1	32	0	1
XKR8	XKR8	chrx	1	1	.	5886	5886	1	14	5	59
EYA3	EYA3	chrx	1	1	.	111166	111166	213	343	121	302
RP5-1053E7.2	RP5-1053E7.2	chrx	1	1	.	323	323	0	0	0	0
RP5-1053E7.3	RP5-1053E7.3	chrx	1	1	.	314	314	0	0	0	0
PTAFR	PTAFR	chrx	1	1	.	42061	42061	0	1	4	19
DNAJC8	DNAJC8	chrx	1	1	.	30923	30923	142	113	64	244
AL353354.1	AL353354.1	chrx	1	1	.	35	35	0	0	0	0
ATPIF1	ATPIF1	chrx	1	1	.	8570	8570	0	0	1	1
SESN2	SESN2	chrx	1	1	.	19494	19494	48	279	247	186
MED18	MED18	chrx	1	1	.	4941	4941	12	0	0	65
PHACTR4	PHACTR4	chrx	1	1	.	123052	123052	110	158	62	200
RCC1	RCC1	chrx	1	1	.	25285	25285	192	153	99	147
SNHG3	SNHG3	chrx	1	1	.	615	615	0	0	0	0
PRDX3P2	PRDX3P2	chrx	1	1	.	297	297	0	0	0	0
TRNAU1AP	TRNAU1AP	chrx	1	1	.	21136	21136	22	42	39	4
SNHG12	SNHG12	chrx	1	1	.	989	989	57	51	0	37
TAF12	TAF12	chrx	1	1	.	51410	51410	84	61	4	25
RAB42	RAB42	chrx	1	1	.	1060	1060	0	0	0	0
RP11-442N24__B.1	RP11-442N24__B.1	chrx	1	1	.	4372	4372	1	0	0	0
GMEB1	GMEB1	chrx	1	1	.	44013	44013	0	14	36	53
YTHDF2	YTHDF2	chrx	1	1	.	29284	29284	102	74	51	148
OPRD1	OPRD1	chrx	1	1	.	49777	49777	0	1	0	0
RP1-212P9.2	RP1-212P9.2	chrx	1	1	.	1944	1944	0	0	19	11
RP1-212P9.3	RP1-212P9.3	chrx	1	1	.	5765	5765	0	0	31	0
EPB41	EPB41	chrx	1	1	.	224520	224520	128	244	216	450
TMEM200B	TMEM200B	chrx	1	1	.	1865	1865	0	0	0	0
RP11-242O24.3	RP11-242O24.3	chrx	1	1	.	2218	2218	0	0	0	0
SRSF4	SRSF4	chrx	1	1	.	31016	31016	214	183	255	291
RP11-242O24.5	RP11-242O24.5	chrx	1	1	.	181	181	0	0	0	0
MECR	MECR	chrx	1	1	.	34120	34120	155	72	54	159
RP11-467D18.2	RP11-467D18.2	chrx	1	1	.	307	307	0	0	0	0
PTPRU	PTPRU	chrx	1	1	.	83532	83532	28	25	8	32
RP3-437I16.1	RP3-437I16.1	chrx	1	1	.	18343	18343	0	0	0	0
RP11-810H18.1	RP11-810H18.1	chrx	1	1	.	8350	8350	0	0	0	0
RP4-656G21.1	RP4-656G21.1	chrx	1	1	.	197	197	0	0	0	0
RP11-111I12.1	RP11-111I12.1	chrx	1	1	.	22130	22130	0	0	0	0
RP4-591L5.1	RP4-591L5.1	chrx	1	1	.	1568	1568	0	0	0	0
RP4-591L5.2	RP4-591L5.2	chrx	1	1	.	4799	4799	0	0	0	0
MATN1	MATN1	chrx	1	1	.	7691	7691	0	0	0	0
LAPTM5	LAPTM5	chrx	1	1	.	21985	21985	0	45	0	0
RP5-1125N11.1	RP5-1125N11.1	chrx	1	1	.	4730	4730	0	0	0	0
RP1-65J11.1	RP1-65J11.1	chrx	1	1	.	8721	8721	0	0	0	0
RP1-65J11.5	RP1-65J11.5	chrx	1	1	.	348	348	0	0	0	0
SDC3	SDC3	chrx	1	1	.	32214	32214	58	66	119	142
PUM1	PUM1	chrx	1	1	.	127565	127565	381	462	445	642
SEPW1P	SEPW1P	chrx	1	1	.	318	318	0	0	0	0
NKAIN1	NKAIN1	chrx	1	1	.	56811	56811	2	0	0	0
SNRNP40	SNRNP40	chrx	1	1	.	32776	32776	161	148	20	175
ZCCHC17	ZCCHC17	chrx	1	1	.	66035	66035	93	75	39	122
RP11-266K22.2	RP11-266K22.2	chrx	1	1	.	13290	13290	0	0	0	0
FABP3	FABP3	chrx	1	1	.	10188	10188	0	0	0	0
SERINC2	SERINC2	chrx	1	1	.	21568	21568	69	24	23	89
RP11-439L8.3	RP11-439L8.3	chrx	1	1	.	1157	1157	0	0	0	0
RP11-439L8.4	RP11-439L8.4	chrx	1	1	.	3066	3066	0	0	0	0
RP11-73M7.1	RP11-73M7.1	chrx	1	1	.	3394	3394	0	61	0	0
TINAGL1	TINAGL1	chrx	1	1	.	5230	5230	471	496	346	541
HCRTR1	HCRTR1	chrx	1	1	.	12303	12303	78	63	28	1
PEF1	PEF1	chrx	1	1	.	12248	12248	138	106	198	289
RP11-73M7.6	RP11-73M7.6	chrx	1	1	.	13483	13483	0	0	1	36
RP11-73M7.9	RP11-73M7.9	chrx	1	1	.	3904	3904	0	0	0	0
COL16A1	COL16A1	chrx	1	1	.	42556	42556	0	0	0	0
BAI2	BAI2	chrx	1	1	.	29876	29876	26	5	0	38
RP11-84A19.3	RP11-84A19.3	chrx	1	1	.	1654	1654	0	0	0	0
SPOCD1	SPOCD1	chrx	1	1	.	18520	18520	928	1327	844	936
RP11-84A19.2	RP11-84A19.2	chrx	1	1	.	11187	11187	0	0	0	0
RP11-84A19.4	RP11-84A19.4	chrx	1	1	.	64045	64045	19	27	41	30
PTP4A2	PTP4A2	chrx	1	1	.	31490	31490	43	29	42	78
RP4-534N18.2	RP4-534N18.2	chrx	1	1	.	437	437	0	0	0	0
KHDRBS1	KHDRBS1	chrx	1	1	.	43414	43414	250	198	204	285
RP11-277A4.4	RP11-277A4.4	chrx	1	1	.	20556	20556	27	0	3	1
TMEM39B	TMEM39B	chrx	1	1	.	27283	27283	471	518	375	558
KPNA6	KPNA6	chrx	1	1	.	60814	60814	95	159	120	210
TXLNA	TXLNA	chrx	1	1	.	13477	13477	104	104	83	144
CCDC28B	CCDC28B	chrx	1	1	.	2174	2174	0	0	17	18
RP4-622L5.7	RP4-622L5.7	chrx	1	1	.	681	681	0	0	0	0
IQCC	IQCC	chrx	1	1	.	752	752	31	2	0	0
DCDC2B	DCDC2B	chrx	1	1	.	5222	5222	0	0	0	0
TMEM234	TMEM234	chrx	1	1	.	4310	4310	68	32	9	21
EIF3I	EIF3I	chrx	1	1	.	7932	7932	92	54	103	100
MTMR9LP	MTMR9LP	chrx	1	1	.	6986	6986	71	86	56	225
FAM167B	FAM167B	chrx	1	1	.	686	686	0	0	2	9
LCK	LCK	chrx	1	1	.	31573	31573	0	1	0	1
HDAC1	HDAC1	chrx	1	1	.	37517	37517	26	93	72	108
MARCKSL1	MARCKSL1	chrx	1	1	.	847	847	1	11	13	3
RP4-811H24.9	RP4-811H24.9	chrx	1	1	.	781	781	0	0	0	0
TSSK3	TSSK3	chrx	1	1	.	10594	10594	6	63	17	43
FAM229A	FAM229A	chrx	1	1	.	163	163	0	0	26	34
BSDC1	BSDC1	chrx	1	1	.	23336	23336	357	193	552	737
LRRC37A12P	LRRC37A12P	chrx	1	1	.	1769	1769	0	0	0	0
ZBTB8B	ZBTB8B	chrx	1	1	.	18778	18778	0	0	0	0
ZBTB8A	ZBTB8A	chrx	1	1	.	59429	59429	203	149	103	140
ZBTB8OS	ZBTB8OS	chrx	1	1	.	47184	47184	30	106	28	114
RBBP4	RBBP4	chrx	1	1	.	25575	25575	231	260	187	267
SYNC	SYNC	chrx	1	1	.	19740	19740	42	45	24	14
RP11-114B7.6	RP11-114B7.6	chrx	1	1	.	7107	7107	0	28	0	1
KIAA1522	KIAA1522	chrx	1	1	.	27105	27105	34	15	0	42
YARS	YARS	chrx	1	1	.	34681	34681	121	137	216	264
S100PBP	S100PBP	chrx	1	1	.	32884	32884	170	184	165	188
FNDC5	FNDC5	chrx	1	1	.	7063	7063	8	0	0	0
HPCA	HPCA	chrx	1	1	.	10447	10447	0	0	0	0
TMEM54	TMEM54	chrx	1	1	.	5416	5416	3	17	12	4
RNF19B	RNF19B	chrx	1	1	.	25615	25615	50	90	224	300
RP4-803A2.2	RP4-803A2.2	chrx	1	1	.	417	417	0	0	0	0
RP1-117O3.2	RP1-117O3.2	chrx	1	1	.	43216	43216	0	0	8	17
AK2	AK2	chrx	1	1	.	67308	67308	461	691	535	584
ADC	ADC	chrx	1	1	.	32852	32852	3	42	14	1
TRIM62	TRIM62	chrx	1	1	.	33002	33002	376	289	160	462
ZNF362	ZNF362	chrx	1	1	.	40355	40355	292	512	149	181
A3GALT2	A3GALT2	chrx	1	1	.	13270	13270	0	54	22	80
RP11-415J8.3	RP11-415J8.3	chrx	1	1	.	17592	17592	0	0	0	0
PHC2	PHC2	chrx	1	1	.	101587	101587	1050	1360	1007	1470
RP11-415J8.5	RP11-415J8.5	chrx	1	1	.	12400	12400	10	16	20	26
ZSCAN20	ZSCAN20	chrx	1	1	.	18540	18540	12	130	35	10
CSMD2	CSMD2	chrx	1	1	.	633534	633534	0	16	1	0
HMGB4	HMGB4	chrx	1	1	.	1748	1748	0	0	0	0
RP5-1007G16.1	RP5-1007G16.1	chrx	1	1	.	14235	14235	0	0	0	0
C1orf94	C1orf94	chrx	1	1	.	49659	49659	0	0	0	0
SMIM12	SMIM12	chrx	1	1	.	138327	138327	323	358	288	256
GJB5	GJB5	chrx	1	1	.	2109	2109	0	0	0	0
GJB4	GJB4	chrx	1	1	.	1142	1142	0	0	0	0
RP1-34M23.5	RP1-34M23.5	chrx	1	1	.	26024	26024	0	0	0	0
GJB3	GJB3	chrx	1	1	.	2790	2790	0	0	0	0
GJA4	GJA4	chrx	1	1	.	1031	1031	27	0	0	0
RP5-997D16.2	RP5-997D16.2	chrx	1	1	.	140	140	0	0	0	0
